utc_time,satellite,x_error (m),y_error (m),z_error (m),satclockerror (m)
2020-09-07 01:45:00,G22,0.8253814112395048,-0.28116228617727757,0.16933392360806465,7.037520356038715
2020-09-07 01:45:00,G24,-1.3105771578848362,0.21191870793700218,-0.6348708495497704,4.789105536227405
2020-09-07 01:45:00,G29,0.18441109359264374,0.27128299651667476,0.16350688133388758,3.9632629201735767
2020-09-07 01:45:00,G32,-0.5903786197304726,0.6904064100235701,-0.2926875874400139,6.678554263085088
2020-09-07 02:00:00,G01,0.2853233739733696,1.6858300231397152,0.8880910319276154,5.001382492946705
2020-09-07 02:00:00,G02,0.7347412332892418,0.09414750337600708,-0.3126165922731161,6.576224484518256
2020-09-07 02:00:00,G03,0.6863041818141937,0.3522352781146765,-0.7443611770868301,5.603784390787861
2020-09-07 02:00:00,G04,0.6441739425063133,0.3723827884532511,-1.100589755922556,5.982941205985249
2020-09-07 02:00:00,G05,0.6357968007214367,-0.18461431935429573,-0.9095897888764739,6.214631987800169
2020-09-07 02:00:00,G07,0.05776560306549072,1.900516270659864,-0.3055937271565199,5.489968184117649
2020-09-07 02:00:00,G08,0.3335732873529196,1.3130749445408583,0.6832813993096352,6.046244230219872
2020-09-07 02:00:00,G09,1.1617009676992893,-0.47314915247261524,0.26496498100459576,5.817306772325623
2020-09-07 02:00:00,G10,-0.7468218319118023,1.1895861886441708,-0.5269789379090071,5.93015045227468
2020-09-07 02:00:00,G11,0.8423465490341187,1.0796483494341373,0.8092538006603718,4.993885415063333
2020-09-07 02:00:00,G12,-0.38041027821600437,1.0027143005281687,-0.20786966755986214,5.509441640919085
2020-09-07 02:00:00,G13,-0.9196859146468341,-0.051441773772239685,1.8854949474334717,5.488907056715068
2020-09-07 02:00:00,G15,0.11107786931097507,0.009267730638384819,-0.12038688734173775,6.106508761953313
2020-09-07 02:00:00,G16,-0.49304250185377896,1.7176753170788288,-0.097496647387743,4.972208921383572
2020-09-07 02:00:00,G17,-0.02443500980734825,0.043029775843024254,0.14734668843448162,6.586257638711525
2020-09-07 02:00:00,G18,-0.9620748236775398,0.7548081831773743,0.591017734259367,5.896529027904428
2020-09-07 02:00:00,G19,0.11845155991613865,0.07759934291243553,0.039183832705020905,5.746961971012941
2020-09-07 02:00:00,G20,-0.9525043871253729,-0.01629817672073841,1.2413545064628124,4.930660085038968
2020-09-07 02:00:00,G21,1.0180167872458696,1.876115269958973,0.012147687375545502,5.188878781969197
2020-09-07 02:00:00,G22,1.3669868633151054,-1.31191973015666,-0.518202742561698,6.070625703292782
2020-09-07 02:00:00,G25,-0.6030122321099043,-0.1963996315607801,-0.8908328898251057,5.194247765097633
2020-09-07 02:00:00,G26,-1.08076414745301,0.7303152680397034,-0.5122871021740139,5.421532760978006
2020-09-07 02:00:00,G27,0.8897218517959118,0.6782985907047987,0.6524690017104149,5.031351677719699
2020-09-07 02:00:00,G28,0.45200576819479465,-1.5228282622992992,0.40713823959231377,4.74275556862894
2020-09-07 02:00:00,G29,0.19780146330595016,0.33681604266166687,0.05680997669696808,6.98406963919329
2020-09-07 02:00:00,G30,0.9835181534290314,0.4396343734115362,0.9651564955711365,5.635409197396461
2020-09-07 02:00:00,G31,-0.7521735532209277,-0.530292309820652,-0.3156280927360058,5.79689119373732
2020-09-07 02:00:00,G32,-0.7966998033225536,0.5516441203653812,0.2924624979496002,5.5004834045757365
2020-09-07 02:15:00,G01,0.15198497846722603,1.6714225392788649,0.9411691767163575,4.930109893940031
2020-09-07 02:15:00,G02,0.6727006174623966,0.03355168551206589,-0.20616711676120758,8.003770814745462
2020-09-07 02:15:00,G03,0.6281411405652761,0.481389282271266,-0.7063365466892719,8.500047249724858
2020-09-07 02:15:00,G04,0.49687299504876137,0.4338567308150232,-1.117099516093731,7.112605055974009
2020-09-07 02:15:00,G05,0.686475585680455,-0.10065916925668716,-1.0216372003778815,6.434442306283054
2020-09-07 02:15:00,G07,-0.024898793548345566,1.8702981821261346,-0.2543937712907791,7.761264798198131
2020-09-07 02:15:00,G08,0.22234039194881916,1.3229259718209505,0.5645314790308475,6.314471330462855
2020-09-07 02:15:00,G09,1.1769614815711975,-0.425702054053545,0.0640859566628933,7.367279048839737
2020-09-07 02:15:00,G10,-0.735787944868207,1.2562220692634583,-0.355916541069746,8.621393643377159
2020-09-07 02:15:00,G11,0.7736311964690685,0.9528033565729856,0.8714992702007294,2.074483674829814
2020-09-07 02:15:00,G12,-0.3686264269053936,0.9631618484854698,-0.3396235443651676,6.854020288491569
2020-09-07 02:15:00,G13,-0.6955392470117658,-0.06659277528524399,1.9017387628555298,4.50630648693381
2020-09-07 02:15:00,G15,0.10913045331835747,-0.0542706735432148,-0.1613234095275402,5.404050063987566
2020-09-07 02:15:00,G16,-0.5799569454975426,1.6535739824175835,-0.36136612109839916,6.45153870268827
2020-09-07 02:15:00,G17,-0.0038465894758701324,0.08967867866158485,0.12324083596467972,5.152539181342593
2020-09-07 02:15:00,G18,-0.9619822762906551,0.703924206783995,0.5907112658023834,3.894451137582325
2020-09-07 02:15:00,G19,0.11269893869757652,0.11216902919113636,0.007515396922826767,4.300914848605885
2020-09-07 02:15:00,G20,-0.8894087094813585,-0.18096347246319056,1.277540147304535,4.969263160695625
2020-09-07 02:15:00,G21,0.7525766370818019,1.820513792335987,0.1407855786383152,4.182419649128091
2020-09-07 02:15:00,G22,1.3180718589574099,-1.217079509049654,-0.6428066287189722,5.065500137246041
2020-09-07 02:15:00,G25,-0.6330619025975466,-0.28707457752898335,-0.8183889165520668,3.786888529623062
2020-09-07 02:15:00,G26,-1.1131807519122958,0.7129933759570122,-0.4904749058187008,3.704159074033583
2020-09-07 02:15:00,G27,0.7607451870571822,0.6992449872195721,0.6315595097839832,7.46599021253237
2020-09-07 02:15:00,G28,0.4326606895774603,-1.4633680246770382,0.6210963111370802,5.871358453105211
2020-09-07 02:15:00,G29,0.20507299154996872,0.2549042198807001,0.06540186516940594,9.216643260636022
2020-09-07 02:15:00,G30,1.045802652835846,0.5285749547183514,0.9058677293360233,7.583879999130441
2020-09-07 02:15:00,G31,-0.6550437966361642,-0.38797914050519466,-0.3404926434159279,6.534453789774967
2020-09-07 02:15:00,G32,-0.7471393123269081,0.5485115870833397,0.4794317875057459,4.155759237749394
2020-09-07 02:30:00,G01,0.020550843328237534,1.6300752852112055,0.9618397275917232,4.876400570132579
2020-09-07 02:30:00,G02,0.5177185153588653,-0.012187395244836807,-0.062107883393764496,9.446127881753663
2020-09-07 02:30:00,G03,0.5507501997053623,0.6317561324685812,-0.615615651011467,11.399381572347105
2020-09-07 02:30:00,G04,0.28104590997099876,0.592869789339602,-1.1695610545575619,8.230405308963414
2020-09-07 02:30:00,G05,0.8149644276127219,-0.00963132455945015,-1.2065184535458684,6.675274755448313
2020-09-07 02:30:00,G07,-0.1328279711306095,1.71091598412022,-0.1237305998802185,9.97777413071125
2020-09-07 02:30:00,G08,0.08028085716068745,1.3581288009881973,0.45680011808872223,6.704417850104112
2020-09-07 02:30:00,G09,1.1501429118216038,-0.33194123208522797,-0.15387131832540035,8.890555496495706
2020-09-07 02:30:00,G10,-0.7109519448131323,1.2866579126566648,-0.15704471245408058,11.319671554449014
2020-09-07 02:30:00,G11,0.7819809690117836,0.7892146334052086,0.9106684420257807,-0.7919443483382748
2020-09-07 02:30:00,G12,-0.392133891582489,0.952179279178381,-0.49443985149264336,8.084817049622057
2020-09-07 02:30:00,G13,-0.3669097819365561,-0.15468276292085648,1.876810409128666,3.4642351219301015
2020-09-07 02:30:00,G15,0.20400153659284115,-0.1990345697849989,-0.2226763404905796,4.679292293351322
2020-09-07 02:30:00,G16,-0.7005381357157603,1.57835316285491,-0.6276494786143303,7.767997926931001
2020-09-07 02:30:00,G17,0.054693665355443954,0.14233454130589962,0.08919172268360853,3.6753011419563104
2020-09-07 02:30:00,G18,-0.9580750465393066,0.6342137358151376,0.5683214068412781,1.9353422904209787
2020-09-07 02:30:00,G19,0.040779080241918564,0.10658017545938492,-0.1206287369132042,2.864796342760507
2020-09-07 02:30:00,G20,-0.834566367790103,-0.37395915389060974,1.2903841882944107,5.017038776307318
2020-09-07 02:30:00,G21,0.3422043318860233,1.740239404141903,0.3241865299642086,2.9275694478445824
2020-09-07 02:30:00,G22,1.2164720743894577,-1.0436874628067017,-0.6761778444051743,4.036488697046694
2020-09-07 02:30:00,G25,-0.6787872947752476,-0.3593069948256016,-0.7417628020048141,2.3773327687699726
2020-09-07 02:30:00,G26,-1.0671292282640934,0.7646084055304527,-0.3571703564375639,1.9537417527418486
2020-09-07 02:30:00,G27,0.6396021996624768,0.7134273201227188,0.6187935061752796,9.89966410514328
2020-09-07 02:30:00,G28,0.453894903883338,-1.3468104340136051,0.8365302998572588,6.996622938706633
2020-09-07 02:30:00,G29,0.19808616489171982,0.1637219761032611,0.05980099178850651,11.418106909072938
2020-09-07 02:30:00,G30,1.054796241223812,0.535059655085206,0.8659070692956448,9.534327422466358
2020-09-07 02:30:00,G31,-0.369762409478426,-0.16816794872283936,-0.3378658927977085,7.21511921890274
2020-09-07 02:30:00,G32,-0.708865724503994,0.5317050293087959,0.677738469094038,2.83863915101446
2020-09-07 02:45:00,G01,-0.11485748738050461,1.5880999863147736,0.9574235016480088,4.8443057009470225
2020-09-07 02:45:00,G02,0.3213553112000227,-0.03994208201766014,0.0908130444586277,10.790494186313152
2020-09-07 02:45:00,G03,0.45342864468693733,0.7774370722472668,-0.47147225961089134,14.29009086593645
2020-09-07 02:45:00,G04,0.013396129012107849,0.8277570242062211,-1.2161292172968388,9.368182532182553
2020-09-07 02:45:00,G05,0.9827645714394748,0.1159900464117527,-1.424906192580238,6.952215275515893
2020-09-07 02:45:00,G07,-0.24537698924541473,1.4968335777521133,0.06915989890694618,12.156017054520884
2020-09-07 02:45:00,G08,-0.07244005054235458,1.411253284662962,0.36043018475174904,6.984233199968511
2020-09-07 02:45:00,G09,1.0872085615992546,-0.18559418711811304,-0.36030261032283306,10.449331268480826
2020-09-07 02:45:00,G10,-0.6753304917365313,1.282936468720436,0.05235385522246361,14.006520477649767
2020-09-07 02:45:00,G11,0.8469292931258678,0.6395033318549395,0.9583156146109104,-3.589261216168698
2020-09-07 02:45:00,G12,-0.44627947360277176,0.9533303938806057,-0.6797784939408302,9.446461574732355
2020-09-07 02:45:00,G13,0.01769197778776288,-0.3074725642800331,1.8114741258323193,2.5512525785918196
2020-09-07 02:45:00,G15,0.378469904884696,-0.3935301695019007,-0.326697014272213,3.965979999180729
2020-09-07 02:45:00,G16,-0.8186845679301769,1.495386403053999,-0.8846179458778352,9.197472312406973
2020-09-07 02:45:00,G17,0.12161185219883919,0.1824878491461277,0.046749881468713284,2.2665773711311403
2020-09-07 02:45:00,G18,-0.9647533744573593,0.5385660002939403,0.5201370995491743,-0.02975581048084426
2020-09-07 02:45:00,G19,-0.06870585680007935,0.04863790050148964,-0.3357699867337942,1.5080649783378621
2020-09-07 02:45:00,G20,-0.7928781136870384,-0.5937848296016455,1.268045000731945,5.012821985532738
2020-09-07 02:45:00,G21,-0.11736355332323001,1.6587565317749977,0.5236655957996845,1.8866210634154699
2020-09-07 02:45:00,G22,1.0669633075594902,-0.8325627185404301,-0.625019608065486,3.027835263263282
2020-09-07 02:45:00,G25,-0.749794589355588,-0.4100884599611163,-0.6735295504331589,0.958619805316745
2020-09-07 02:45:00,G26,-0.9596861014142632,0.8847527839243412,-0.1679102350026369,0.18991891188193405
2020-09-07 02:45:00,G27,0.5391132831573486,0.7291548661887646,0.6171062402427197,12.337622331794913
2020-09-07 02:45:00,G28,0.4749560132622719,-1.188761716708541,1.0358900353312492,8.196676049243473
2020-09-07 02:45:00,G29,0.1759427711367607,0.07530819694511592,0.05267215520143509,13.681047797690393
2020-09-07 02:45:00,G30,1.026284258812666,0.49129985366016626,0.8515444099903107,11.469409283172194
2020-09-07 02:45:00,G31,0.03931207023561001,0.06255723536014557,-0.325890488922596,7.87177344864108
2020-09-07 02:45:00,G32,-0.6828802712261677,0.5140446163713932,0.8777827406302094,1.4901038125973203
2020-09-07 03:00:00,G02,0.09674573340453207,0.22887861169874668,-0.05321194604039192,0.480338178803862
2020-09-07 03:00:00,G07,-0.19454464688897133,0.759926600381732,0.6520040882751346,-3.1710293320666607
2020-09-07 03:00:00,G13,1.0778114208951592,-0.36946800723671913,1.6226981431245804,8.692437164970121
2020-09-07 03:00:00,G21,0.722232632804662,1.761123513802886,0.6646281518042088,9.547268137800783
2020-09-07 03:00:00,G22,0.20812411233782768,0.07525630667805672,0.2868362469598651,10.016937128743232
2020-09-07 03:00:00,G29,0.15454678982496262,0.012537356407847255,0.13229409232735634,-2.489005087638514
2020-09-07 03:00:00,G32,-0.46148667484521866,0.9320247583091259,0.42792464897502214,10.63579810019357
2020-09-07 03:15:00,G02,0.09971989784389734,0.11218801885843277,-0.05720904469490051,1.8587121003663665
2020-09-07 03:15:00,G07,-0.12578865140676498,0.849082563072443,0.7846779124811292,-0.9226654919686489
2020-09-07 03:15:00,G13,1.0895528979599476,-0.39579591155052185,1.5093163698911667,7.712785347811541
2020-09-07 03:15:00,G21,0.22164188232272863,1.5846329871565104,0.6520000100135803,8.487367485753232
2020-09-07 03:15:00,G22,0.26620282605290413,-9.818375110626221e-05,0.03009211178869009,9.075560780028717
2020-09-07 03:15:00,G29,0.13271478936076164,-0.039691746700555086,0.12928051501512527,-0.28212772704193456
2020-09-07 03:15:00,G32,-0.3604211285710335,0.9953916296362877,0.3828779424075037,9.274595091430026
2020-09-07 03:30:00,G02,0.09019057778641582,0.035571468994021416,-0.004893232136964798,3.2453663795998127
2020-09-07 03:30:00,G07,-0.06738075986504555,0.9098845794796944,0.9274829244241118,1.184730028471484
2020-09-07 03:30:00,G13,1.1063750516623259,-0.47764720022678375,1.3943899814039469,6.759317688736627
2020-09-07 03:30:00,G21,-0.3480625730007887,1.4571798965334892,0.5840997137129307,7.40719593196013
2020-09-07 03:30:00,G22,0.3316834755241871,-0.04303031787276268,-0.21743350801989436,8.01393956509439
2020-09-07 03:30:00,G29,0.09455387108027935,-0.07624289253726602,0.13479570299386978,1.8639479157047458
2020-09-07 03:30:00,G32,-0.28809114918112755,1.0120321717113256,0.3362310603260994,7.92143620383713
2020-09-07 03:45:00,G02,0.06931553687900305,-0.006806055083870888,0.10091408714652061,4.704910907946222
2020-09-07 03:45:00,G07,-0.008779715746641159,0.9420467717573047,1.0538130903150886,3.5137689184033243
2020-09-07 03:45:00,G13,1.1474116202443838,-0.6119769476354122,1.2629042770713568,5.780765063621381
2020-09-07 03:45:00,G21,-0.8337767738848925,1.384574331343174,0.5031059421598911,6.161955251144735
2020-09-07 03:45:00,G22,0.3560979403555393,-0.038481876254081726,-0.3981957621872425,7.116552363336498
2020-09-07 03:45:00,G29,0.04659453593194485,-0.09381757117807865,0.14856239035725594,4.059327336158985
2020-09-07 03:45:00,G32,-0.2791980467736721,1.0099462419748306,0.3300840063020587,6.58355884705425
2020-09-07 04:00:00,G01,-1.003499710932374,1.718885313719511,0.8408955819904804,4.962117730375431
2020-09-07 04:00:00,G03,0.10785869508981705,0.890282079577446,-0.1352534657344222,5.6481029796755635
2020-09-07 04:00:00,G04,-0.11961751244962215,0.9068877082318068,-0.7006733864545822,5.752656498773312
2020-09-07 04:00:00,G05,0.9730254791211337,0.7729399651288986,-1.0547726713120937,6.320905611101517
2020-09-07 04:00:00,G06,1.0522358752787113,-0.1752497060224414,-0.5251396391540766,5.806053732646549
2020-09-07 04:00:00,G07,-0.31809527054429054,1.5841637374833226,0.15010745264589787,5.492627313236648
2020-09-07 04:00:00,G08,-0.6755424693692476,1.3910066597163677,-0.4431044030934572,6.266739559478711
2020-09-07 04:00:00,G09,1.1389391906559467,-0.24185059731826186,-0.43876277655363083,5.753423967460451
2020-09-07 04:00:00,G10,-0.44105575419962406,1.2676983722485602,0.9843472465872765,6.012010251908573
2020-09-07 04:00:00,G11,-0.43352299369871616,0.90254270657897,1.3036710768938065,4.981449394346857
2020-09-07 04:00:00,G12,-0.42787083238363266,0.31231603398919106,-0.9536727359518409,5.200126620251314
2020-09-07 04:00:00,G15,-0.3045808880124241,0.0014319606125354767,-0.3061800692230463,5.966906476600679
2020-09-07 04:00:00,G16,-1.2172496642451733,0.638553574681282,-1.7360624708235264,5.243207782784237
2020-09-07 04:00:00,G17,0.15596764534711838,0.0354229174554348,-0.14539933018386364,6.837858129309135
2020-09-07 04:00:00,G18,-1.0612601190805435,0.08441547863185406,0.2080586589872837,5.914293499797622
2020-09-07 04:00:00,G19,0.30629390478134155,0.2860446646809578,0.1846857089549303,5.500825437790033
2020-09-07 04:00:00,G20,-0.7743979804217815,-1.2078565787523985,0.8622432388365269,4.777750312287478
2020-09-07 04:00:00,G24,-2.215183909982443,0.027301521971821785,0.3613208457827568,5.743036761381895
2020-09-07 04:00:00,G25,-1.0791692417114973,-0.767053872346878,0.08630144968628883,5.195493387770365
2020-09-07 04:00:00,G26,-1.2492424603551626,0.5773663185536861,-0.38110043480992317,5.365724566178534
2020-09-07 04:00:00,G27,0.12898892536759377,0.9361869916319847,0.11783024482429028,4.9807982451220365
2020-09-07 04:00:00,G28,0.41088464483618736,-0.3659867951646447,1.5683707036077976,4.719121100438434
2020-09-07 04:00:00,G30,1.1996851190924644,0.7892435658723116,0.30060839280486107,5.692893771638015
2020-09-07 04:00:00,G31,0.03552183881402016,-0.13997909147292376,-0.14625241048634052,6.082196436026758
2020-09-07 04:15:00,G01,-1.1718811709433794,1.7131263632327318,0.7214626632630825,4.887296416094345
2020-09-07 04:15:00,G03,0.003700641915202141,0.9290494583547115,-0.005818239878863096,8.532814745271061
2020-09-07 04:15:00,G04,-0.2097172513604164,1.020352503284812,-0.5555391572415829,6.8891939003078795
2020-09-07 04:15:00,G05,1.0267042592167854,0.8780712932348251,-0.978286612778902,6.622928572956285
2020-09-07 04:15:00,G06,1.1311666630208492,-0.2095467196777463,-0.46621495857834816,6.761612123329583
2020-09-07 04:15:00,G07,-0.34528377279639244,1.522754205390811,0.15712154004722834,7.644137563676306
2020-09-07 04:15:00,G08,-0.6890020575374365,1.3175168596208096,-0.553541149944067,6.597771578779686
2020-09-07 04:15:00,G09,1.0662038121372461,-0.07028971519321203,-0.5007133856415749,7.296344435858034
2020-09-07 04:15:00,G10,-0.4638158567249775,1.1477496725710807,1.1475337371230125,8.713058664990692
2020-09-07 04:15:00,G11,-0.526736973784864,0.9606164321303368,1.3280802629888058,2.1725369739557876
2020-09-07 04:15:00,G12,-0.5198068171739578,0.2145402878522873,-1.0319972023135051,6.575771489123657
2020-09-07 04:15:00,G15,-0.20578978350386024,0.0015473924577236176,-0.40593076683580875,5.229009222236631
2020-09-07 04:15:00,G16,-1.2963795659597963,0.46157320961356163,-1.7599025890231133,6.546190856370371
2020-09-07 04:15:00,G17,0.21029282361268997,-0.049086540937423706,-0.20736047811806202,5.41951203987386
2020-09-07 04:15:00,G18,-1.0723919160664082,-0.02662681881338358,0.1011538477614522,3.956601891503296
2020-09-07 04:15:00,G19,0.28555384278297424,0.14791561104357243,0.01773010566830635,4.155407761067605
2020-09-07 04:15:00,G20,-0.7791869230568409,-1.3508079014718533,0.6677813660353422,4.7671984271922785
2020-09-07 04:15:00,G24,-2.074107773602009,0.03894723206758499,0.5087093748152256,5.847815082859129
2020-09-07 04:15:00,G25,-1.1550029329955578,-0.7059292905032635,0.2057727761566639,3.7687489004266164
2020-09-07 04:15:00,G26,-1.219495415687561,0.5879642255604267,-0.35937678813934326,3.624904320953267
2020-09-07 04:15:00,G27,0.14264845475554466,0.9908047392964363,0.17009127512574196,7.39581077673089
2020-09-07 04:15:00,G28,0.44492313265800476,-0.23624580283649266,1.601094201207161,5.903162115902147
2020-09-07 04:15:00,G30,1.1883366033434868,0.7883075342397206,0.1901108454912901,7.650135211592051
2020-09-07 04:15:00,G31,0.12383809685707092,-0.13982625771313906,-0.09411841072142124,6.704470322778194
2020-09-07 04:30:00,G01,-1.2954023610800505,1.7132004760205746,0.5809015110135078,4.810009998368778
2020-09-07 04:30:00,G03,-0.12158791162073612,0.9646183513104916,0.15487794252112508,11.423978584195554
2020-09-07 04:30:00,G04,-0.33916299883276224,1.1576393358409405,-0.35573576018214226,8.010539858648277
2020-09-07 04:30:00,G05,1.067723708692938,0.9796048253774643,-0.8757733143866062,6.842710429143327
2020-09-07 04:30:00,G06,1.144171867519617,-0.28525051195174456,-0.47525329887866974,7.712802777745854
2020-09-07 04:30:00,G07,-0.3684357553720474,1.468432366847992,0.12376777268946171,9.92205134677678
2020-09-07 04:30:00,G08,-0.6078079175204039,1.192519512027502,-0.5564613956958055,6.985111726776313
2020-09-07 04:30:00,G09,0.9263361506164074,0.21976990718394518,-0.536043044179678,8.848203756005983
2020-09-07 04:30:00,G10,-0.5149194896221161,0.9831238691695035,1.2794022299349308,11.407122153660115
2020-09-07 04:30:00,G11,-0.48404312203638256,0.9710114449262619,1.337541937828064,-0.7290668375241
2020-09-07 04:30:00,G12,-0.6776665858924389,0.1242210641503334,-1.1384242312051356,7.909626458542576
2020-09-07 04:30:00,G15,0.03353198425611481,-0.06582402810454369,-0.6217818018049002,4.5918011022438066
2020-09-07 04:30:00,G16,-1.3366180802695453,0.31464777886867523,-1.7072511035948992,7.829095569923095
2020-09-07 04:30:00,G17,0.25901754200458527,-0.12396607361733913,-0.27510853484272957,3.918117383775462
2020-09-07 04:30:00,G18,-1.0778441540896893,-0.14067688956856728,-0.018709557130932808,2.0037365820237953
2020-09-07 04:30:00,G19,0.21548521146178246,-0.16333395056426525,-0.29999824427068233,2.7718027608744524
2020-09-07 04:30:00,G20,-0.7853444516658783,-1.5244332198053598,0.40527307987213135,4.830869098915903
2020-09-07 04:30:00,G24,-1.7716470686718822,-0.018028732389211655,0.6913461908698082,5.79030207628494
2020-09-07 04:30:00,G25,-1.250864166766405,-0.5835471823811531,0.28473108634352684,2.3539377418112584
2020-09-07 04:30:00,G26,-1.1646210998296738,0.6361969243735075,-0.33880410715937614,1.8806136182878255
2020-09-07 04:30:00,G27,0.1682842392474413,1.0174658857285976,0.29874651087448,9.801050913642769
2020-09-07 04:30:00,G28,0.4599805660545826,-0.17342701414600015,1.6275155916810036,6.950268069519001
